user_id,concept_id,hours_since_last_review,review_count,average_correctness,retention_score
689,56,696.516,18,0.9932,0.1909
651,18,110.676,9,0.8225,0.4255
397,157,609.319,15,0.4683,0.0302
774,17,378.838,9,0.9455,0.1356
732,156,100.088,2,0.572,0.0169
327,72,450.427,12,0.3476,0.0
734,141,94.981,2,0.5626,0.0084
919,122,639.046,9,0.8669,0.0141
817,8,587.603,6,0.603,0.0
734,2,471.28,14,0.6645,0.1127
767,126,168.133,1,0.6378,0.0
805,104,693.237,9,0.9686,0.0475
290,9,614.351,3,0.3306,0.0162
721,196,515.094,20,0.4924,0.0302
200,48,263.383,14,0.845,0.3055
359,172,348.858,12,0.342,0.0
935,24,243.736,18,0.5421,0.1709
284,47,611.633,3,0.9076,0.0158
844,106,222.741,14,0.3695,0.0165
423,106,171.965,20,0.4153,0.185
210,121,154.722,10,0.5284,0.1332
98,35,289.137,20,0.8045,0.3937
549,53,448.726,18,0.5575,0.0715
452,53,598.871,20,0.8799,0.2246
512,89,665.827,4,0.303,0.0157
44,185,58.123,7,0.3452,0.1063
269,93,34.452,16,0.8886,0.793
4,200,261.488,7,0.5685,0.0213
303,51,583.369,15,0.6525,0.0494
932,49,653.376,1,0.9341,0.0
153,21,121.7,13,0.3938,0.1582
690,43,206.104,18,0.7395,0.4442
6,63,649.461,6,0.8224,0.035
562,77,414.8,15,0.6226,0.0617
921,143,293.837,2,0.4741,0.0
342,90,175.723,6,0.3138,0.0184
198,138,81.728,4,0.7006,0.1857
571,18,78.529,4,0.4309,0.047
279,190,485.496,10,0.4705,0.0
892,30,518.838,18,0.5354,0.052
849,7,263.61,3,0.7098,0.0
653,85,436.517,8,0.9198,0.105
640,131,112.767,1,0.8208,0.0217
603,48,15.576,12,0.6886,0.5958
736,33,72.325,13,0.3712,0.214
461,169,76.667,4,0.4274,0.0792
970,165,709.042,5,0.4879,0.01
346,151,170.312,4,0.7161,0.0634
9,45,97.003,2,0.7753,0.0578
699,108,572.781,8,0.5027,0.0109
663,138,264.312,7,0.6921,0.0439
981,87,148.905,6,0.8158,0.2164
396,36,159.059,17,0.7033,0.4403
425,167,100.538,5,0.9797,0.4173
563,188,57.992,6,0.4394,0.1824
393,34,489.858,9,0.7658,0.0807
785,141,317.068,18,0.3341,0.0565
429,178,107.302,5,0.3468,0.0798
784,109,570.664,12,0.3023,0.0
426,10,14.261,19,0.5221,0.4836
226,139,310.344,17,0.3207,0.0249
991,185,92.096,12,0.9057,0.6475
527,53,20.481,15,0.6526,0.622
707,28,396.702,1,0.7979,0.0121
592,51,112.334,14,0.7882,0.5352
360,163,49.798,5,0.9237,0.5669
973,112,344.976,6,0.3719,0.0
372,4,607.496,9,0.3305,0.0247
994,118,349.91,17,0.7991,0.2698
431,164,57.811,9,0.875,0.6118
23,38,219.485,5,0.3083,0.0315
37,117,321.464,14,0.6788,0.1437
974,46,202.792,12,0.5793,0.1684
528,4,243.357,16,0.9379,0.4785
388,81,360.371,11,0.7885,0.0948
812,155,678.607,12,0.9867,0.0651
618,134,579.59,2,0.5463,0.0
661,21,147.549,8,0.3988,0.0813
686,38,565.493,1,0.8221,0.0059
199,108,284.375,4,0.8256,0.0887
89,65,587.408,17,0.5944,0.1012
729,67,444.509,1,0.4333,0.0
22,88,489.029,6,0.3546,0.0047
720,152,261.033,2,0.7484,0.0
130,116,513.641,9,0.4391,0.0
263,171,407.514,9,0.3523,0.0
708,21,445.563,15,0.7459,0.0978
623,93,394.099,1,0.7368,0.0
782,111,40.641,3,0.6713,0.3265
611,152,341.721,7,0.8293,0.086
48,104,37.378,2,0.55,0.0835
840,184,121.737,1,0.6621,0.0
216,168,342.689,12,0.9677,0.302
137,138,292.742,18,0.4885,0.1048
879,80,34.991,2,0.388,0.0671
195,65,99.233,5,0.5686,0.0732
537,107,335.279,18,0.6525,0.1564
486,93,696.731,14,0.8636,0.0622
770,6,350.462,6,0.6409,0.0163
45,46,556.352,18,0.761,0.1478
107,168,319.28,12,0.7196,0.1065
416,92,138.446,18,0.6165,0.3646
474,190,15.741,10,0.8589,0.8188
789,50,270.667,17,0.3831,0.0354
606,194,662.074,8,0.827,0.0117
149,162,234.211,13,0.7382,0.2699
979,72,265.655,5,0.9618,0.1141
460,122,498.912,5,0.5028,0.0079
965,198,530.709,3,0.4198,0.0
990,127,438.233,9,0.5032,0.0
52,187,243.855,4,0.4695,0.001
506,23,680.612,9,0.9032,0.0722
423,33,254.131,10,0.7495,0.1528
499,1,210.601,12,0.6554,0.1879
310,66,607.153,3,0.8227,0.0053
559,158,673.392,8,0.3431,0.0
493,193,688.747,19,0.5649,0.0029
187,109,384.151,2,0.543,0.0602
289,85,626.099,19,0.9447,0.2243
148,187,132.679,1,0.5279,0.0124
844,118,640.135,20,0.5105,0.0342
678,108,546.019,9,0.9582,0.0905
388,17,287.715,14,0.8788,0.3384
396,43,176.91,18,0.8172,0.4701
80,140,547.068,16,0.3391,0.015
290,140,310.306,15,0.4735,0.0602
925,100,704.614,2,0.4385,0.0
32,141,615.385,7,0.8945,0.0
147,139,569.215,18,0.9544,0.2
847,14,240.663,19,0.7741,0.4085
521,167,512.533,6,0.8984,0.0
33,139,544.388,14,0.6352,0.0504
490,44,295.098,10,0.3949,0.0
750,43,68.553,17,0.8172,0.6903
346,192,529.537,18,0.9182,0.2439
382,51,212.368,17,0.9059,0.5037
632,7,96.022,16,0.4436,0.2511
599,7,31.21,13,0.9722,0.8846
903,46,235.962,20,0.6093,0.2853
248,126,367.404,19,0.6459,0.2056
277,92,28.126,8,0.6466,0.5439
156,147,405.867,9,0.4575,0.0553
665,47,644.731,8,0.6438,0.0085
534,47,430.706,16,0.7056,0.1257
347,81,377.94,18,0.9548,0.3837
696,159,167.615,5,0.9722,0.1741
377,101,316.54,10,0.4565,0.0
196,153,432.607,19,0.3969,0.0417
540,19,622.94,5,0.4474,0.0
437,82,634.983,15,0.5155,0.0308
406,88,325.663,17,0.6782,0.2047
445,14,132.646,6,0.6165,0.1412
915,63,509.455,5,0.3065,0.0
216,57,684.435,12,0.3343,0.0107
276,92,689.711,17,0.8108,0.0864
566,34,716.872,1,0.8763,0.0
47,54,181.982,20,0.8508,0.5705
146,192,602.667,11,0.3033,0.0134
567,29,37.701,3,0.6239,0.283
510,164,11.32,16,0.9545,0.9702
653,109,485.275,11,0.9959,0.1285
114,16,86.755,8,0.986,0.6465
854,81,279.925,7,0.9145,0.1528
486,103,9.46,15,0.7471,0.6815
156,56,62.946,9,0.9126,0.6692
312,54,150.628,15,0.9371,0.6157
228,143,399.439,17,0.7049,0.1493
453,7,239.331,19,0.3942,0.0901
470,186,406.195,19,0.4225,0.0411
434,65,467.436,20,0.7797,0.1995
462,77,2.921,14,0.7453,0.7574
908,26,610.419,5,0.5924,0.0398
960,177,42.048,1,0.3779,0.0
490,45,628.663,7,0.454,0.0
964,161,702.775,10,0.9983,0.0599
819,66,650.583,5,0.306,0.0275
820,7,390.594,16,0.8822,0.2401
226,82,554.274,8,0.7295,0.0188
439,105,124.745,19,0.3291,0.126
353,94,674.738,1,0.5971,0.0
97,198,17.285,3,0.8702,0.6563
76,105,397.289,10,0.7319,0.095
623,156,332.325,6,0.9481,0.0907
421,75,573.866,18,0.9732,0.2369
826,29,536.551,11,0.8789,0.0804
669,100,238.064,15,0.8078,0.3669
86,112,118.159,14,0.3758,0.1232
839,84,571.98,12,0.8358,0.098
497,154,703.795,14,0.7459,0.0037
566,193,70.917,5,0.5654,0.2569
966,17,527.812,9,0.8513,0.0848
641,14,371.537,5,0.6106,0.0062
23,55,224.974,18,0.792,0.4229
178,118,10.895,2,0.7964,0.5896
427,9,521.466,18,0.833,0.1913
38,39,95.496,2,0.5434,0.0239
168,82,612.662,9,0.4291,0.0
792,76,190.873,16,0.8095,0.4266
143,170,426.692,10,0.5781,0.047
168,110,205.012,19,0.9816,0.614
505,175,505.776,18,0.998,0.3102
92,152,84.79,17,0.9614,0.7696
256,83,247.302,15,0.6292,0.2122
938,196,366.696,19,0.9618,0.4173
632,169,421.736,7,0.3264,0.0
964,99,417.506,2,0.7523,0.0
355,171,57.625,11,0.9845,0.7781
617,52,24.802,8,0.3084,0.2208
239,42,171.159,2,0.8327,0.0305
379,159,27.63,5,0.7156,0.5211
175,158,159.224,2,0.3477,0.0
834,45,43.137,2,0.448,0.0188
185,151,379.925,16,0.3949,0.0436
205,102,75.723,5,0.8205,0.4117
464,112,299.267,11,0.8476,0.2245
430,170,554.2,13,0.9813,0.2016
314,33,556.238,7,0.8414,0.0345
358,81,404.993,10,0.8476,0.1098
296,58,22.647,10,0.6073,0.4904
913,112,386.654,19,0.4078,0.0348
581,32,182.289,20,0.5963,0.2591
920,24,409.468,3,0.3739,0.0093
987,140,654.102,15,0.8929,0.1232
651,12,431.386,14,0.6114,0.0958
826,84,677.251,19,0.8558,0.1456
111,198,150.596,12,0.967,0.5479
950,200,193.558,9,0.5473,0.1077
483,36,107.519,15,0.4452,0.2186
714,186,56.86,14,0.4716,0.3482
246,68,8.055,10,0.8203,0.8207
96,40,668.149,15,0.4689,0.0
885,101,325.522,1,0.5344,0.0363
450,98,676.008,19,0.7273,0.1253
139,75,622.149,8,0.6121,0.0
659,86,535.744,7,0.4491,0.0056
55,20,660.889,5,0.6378,0.0
451,53,190.455,3,0.6113,0.0008
705,40,616.663,7,0.7583,0.0
721,187,489.746,1,0.5828,0.0
454,99,431.87,5,0.8661,0.0184
370,110,445.63,15,0.4652,0.01
839,88,652.481,13,0.6538,0.0032
185,177,668.856,10,0.861,0.0589
75,160,127.825,19,0.4879,0.2985
157,138,58.611,16,0.4656,0.3388
802,63,196.666,3,0.7012,0.0042
470,62,583.425,12,0.6773,0.0684
38,189,70.336,8,0.9666,0.6327
169,187,476.637,10,0.8635,0.0916
29,57,287.733,6,0.515,0.0
815,68,656.919,20,0.3994,0.0
462,67,590.504,3,0.4757,0.0
69,157,365.858,3,0.5832,0.0151
222,190,274.39,8,0.3631,0.0
617,178,601.003,18,0.487,0.0199
594,169,176.307,16,0.8616,0.4936
820,70,391.443,8,0.7043,0.0347
26,64,670.832,6,0.3271,0.0034
70,178,434.861,7,0.3063,0.0
36,80,669.697,6,0.5693,0.0153
395,44,318.526,12,0.3295,0.0521
728,169,453.279,19,0.5151,0.1064
664,96,677.115,13,0.461,0.0531
211,18,530.971,13,0.6382,0.0326
658,180,652.077,7,0.689,0.0165
657,59,599.154,6,0.7787,0.006
192,62,56.479,3,0.5966,0.2083
750,107,186.467,1,0.7199,0.0157
423,55,533.997,9,0.7316,0.04
60,166,640.884,20,0.5317,0.0511
391,139,577.762,16,0.5048,0.0198
770,113,225.818,20,0.7671,0.4721
697,41,447.342,6,0.4581,0.0
269,98,476.37,14,0.3432,0.0021
757,55,315.147,13,0.3375,0.0397
390,193,423.349,3,0.5346,0.0
461,159,709.924,1,0.9838,0.0
87,24,392.401,15,0.646,0.1443
998,106,140.342,6,0.52,0.0749
839,157,363.204,10,0.7682,0.0788
195,105,126.953,17,0.3993,0.2281
561,26,495.666,1,0.9082,0.0003
781,28,649.419,4,0.9962,0.0
505,147,486.786,3,0.7366,0.0312
211,105,631.956,13,0.384,0.0
969,109,524.073,1,0.9475,0.0
269,54,315.25,14,0.3776,0.0269
335,53,387.732,3,0.393,0.0052
372,82,383.677,11,0.8021,0.0924
891,109,282.899,12,0.807,0.2267
501,94,67.357,16,0.4582,0.3153
720,176,505.456,15,0.7791,0.1174
902,38,34.433,9,0.9489,0.7823
929,95,147.312,20,0.884,0.6016
857,48,327.064,5,0.4857,0.0
908,2,710.708,20,0.5412,0.0454
949,83,221.289,20,0.9829,0.6098
992,12,572.29,17,0.6248,0.0332
644,75,302.309,11,0.901,0.2379
132,127,159.909,1,0.3219,0.0148
114,76,19.626,10,0.3228,0.2511
797,136,64.138,10,0.4165,0.1796
317,59,300.34,8,0.4908,0.0706
805,81,288.433,1,0.9192,0.0184
935,176,451.164,19,0.4003,0.0531
645,49,45.266,13,0.8747,0.7288
765,101,204.79,2,0.7841,0.0071
279,144,17.354,4,0.6286,0.4595
435,73,627.841,17,0.6672,0.0804
966,61,286.533,14,0.7061,0.2239
817,140,420.894,4,0.5131,0.0
205,15,511.746,6,0.8579,0.0457
937,54,193.304,3,0.4175,0.0193
500,82,97.596,14,0.4166,0.2245
844,44,418.005,2,0.7323,0.0
522,108,650.466,15,0.5242,0.0248
604,124,642.711,8,0.3097,0.0
162,194,222.278,6,0.7499,0.1099
339,121,192.002,8,0.8637,0.2686
723,119,254.884,20,0.7653,0.3986
843,146,176.955,9,0.632,0.1402
89,42,694.467,5,0.7836,0.0
77,95,25.443,20,0.608,0.549
694,167,138.159,2,0.7505,0.019
448,36,20.861,6,0.5919,0.4723
849,59,614.939,12,0.8117,0.0962
69,44,339.749,12,0.9685,0.2781
350,192,164.583,9,0.8224,0.3106
36,71,284.986,7,0.7174,0.1009
710,66,76.827,17,0.4022,0.237
858,164,77.968,2,0.3632,0.021
157,182,681.784,11,0.3119,0.0
324,1,501.327,14,0.6453,0.0452
846,176,460.039,6,0.4901,0.0409
42,142,340.649,16,0.4187,0.072
953,173,352.925,11,0.481,0.0425
887,18,555.986,9,0.9755,0.0983
153,8,38.195,18,0.4552,0.3813
139,68,480.724,3,0.6697,0.0
692,170,396.587,5,0.9866,0.0237
11,100,221.17,17,0.3947,0.1108
506,145,155.676,3,0.4693,0.0011
66,50,620.533,1,0.7134,0.0
532,67,670.756,18,0.8085,0.161
351,176,69.444,1,0.8973,0.052
707,99,122.692,18,0.7627,0.5034
881,156,480.485,17,0.3194,0.0469
489,128,557.403,18,0.4513,0.0076
642,36,354.019,2,0.6837,0.0
601,189,667.399,6,0.3867,0.0007
985,190,628.646,4,0.3944,0.0213
231,157,91.34,16,0.8687,0.6817
239,94,102.99,6,0.8268,0.3201
379,86,62.302,6,0.4407,0.1808
737,60,630.365,12,0.6453,0.0045
866,130,401.715,13,0.9854,0.2742
279,63,677.832,10,0.714,0.0
110,38,525.184,3,0.8066,0.0191
609,13,527.174,9,0.7579,0.01
598,85,90.545,9,0.5935,0.3078
375,164,79.3,11,0.872,0.6158
185,159,670.323,19,0.3548,0.0274
850,170,347.732,8,0.7242,0.0623
847,122,715.631,1,0.5882,0.0077
748,174,232.923,3,0.9128,0.0097
580,157,447.609,4,0.7335,0.005
262,162,412.635,18,0.4905,0.0246
404,102,49.482,13,0.8343,0.7099
69,18,373.817,6,0.5767,0.0595
250,77,665.593,16,0.8438,0.1122
451,170,327.059,20,0.3793,0.0873
437,149,340.557,9,0.5561,0.013
81,3,504.76,16,0.6978,0.1235
958,19,562.22,16,0.3878,0.019
269,132,596.218,6,0.6529,0.0163
510,196,325.69,20,0.917,0.4487
466,147,319.968,19,0.3448,0.0458
470,190,341.08,14,0.606,0.108
846,14,697.687,20,0.8556,0.1442
747,177,669.047,9,0.383,0.0394
868,26,448.568,15,0.3358,0.0128
380,177,205.075,13,0.6386,0.2226
266,195,648.349,12,0.9621,0.1254
428,103,123.484,7,0.7603,0.3055
562,107,77.307,8,0.902,0.5944
337,100,298.78,2,0.9571,0.0088
461,111,493.576,10,0.6589,0.0689
151,165,38.338,3,0.3504,0.0666
584,57,225.624,11,0.3719,0.023
714,57,564.694,9,0.8009,0.0088
528,194,474.808,3,0.7627,0.0055
874,170,61.274,6,0.4603,0.1962
996,109,145.703,18,0.8304,0.5322
906,41,522.26,1,0.4688,0.0181
93,192,84.426,5,0.6925,0.2593
881,176,7.482,8,0.5598,0.556
334,66,714.734,15,0.7919,0.1082
452,109,442.225,18,0.7782,0.1936
412,84,309.132,16,0.8771,0.3375
285,169,430.098,2,0.4969,0.0
878,138,482.697,8,0.5809,0.0029
638,99,357.013,19,0.4584,0.034
967,194,473.98,15,0.6689,0.067
955,122,510.316,4,0.3311,0.0207
420,97,129.619,9,0.9261,0.5026
728,186,305.359,10,0.5375,0.0719
503,90,219.666,5,0.5298,0.0236
495,84,574.192,18,0.5887,0.074
740,78,554.448,15,0.5295,0.0528
689,45,583.731,2,0.7618,0.0
912,56,315.266,5,0.9556,0.0758
773,19,414.45,12,0.6571,0.0967
623,146,508.186,15,0.8666,0.1784
920,118,232.26,16,0.5289,0.1674
103,187,703.945,19,0.5915,0.0709
764,123,272.92,12,0.9307,0.2799
393,17,386.882,4,0.3369,0.0
434,125,595.378,1,0.6541,0.0
782,36,538.029,2,0.8817,0.0
274,8,361.385,11,0.7253,0.1538
884,133,294.291,13,0.3711,0.0748
500,6,458.876,3,0.3421,0.0051
350,82,313.995,8,0.9171,0.1084
329,180,426.45,9,0.5843,0.0
421,52,576.086,7,0.6243,0.0
943,140,88.122,5,0.4257,0.0713
103,76,502.243,7,0.6287,0.0
508,23,39.233,16,0.591,0.5356
836,40,528.62,14,0.8468,0.1252
473,15,150.987,17,0.3653,0.1216
567,31,355.483,18,0.7465,0.2578
349,33,192.601,5,0.9799,0.1859
137,177,232.113,8,0.5028,0.007
640,162,452.867,13,0.807,0.1671
920,71,310.73,12,0.3667,0.0009
521,145,351.306,17,0.6382,0.1552
433,41,719.238,19,0.553,0.06
130,128,88.001,9,0.804,0.4482
945,41,276.982,13,0.9694,0.3762
870,129,381.986,19,0.8348,0.3361
902,72,585.962,11,0.433,0.0044
360,172,203.681,5,0.8727,0.0981
626,168,283.873,17,0.3216,0.0271
433,67,591.398,3,0.7781,0.0
235,9,382.102,14,0.3329,0.0
206,65,616.439,4,0.8879,0.0
384,57,46.798,6,0.9239,0.6444
554,86,207.054,19,0.7552,0.363
123,115,401.803,5,0.4696,0.0
703,198,88.269,13,0.4398,0.1957
458,13,347.146,10,0.4545,0.0103
882,111,13.189,3,0.5174,0.3745
279,35,363.604,13,0.6514,0.0939
52,110,662.667,8,0.3378,0.0
313,128,682.815,20,0.8431,0.1799
974,162,230.101,7,0.6494,0.0525
322,112,2.987,12,0.6906,0.6794
704,36,656.791,18,0.7534,0.1285
844,183,408.593,10,0.4119,0.0466
285,82,418.257,8,0.722,0.0643
643,96,586.941,8,0.5815,0.0
205,129,283.517,2,0.628,0.0
363,53,302.774,16,0.7212,0.2586
297,198,613.145,1,0.47,0.0223
673,9,354.162,16,0.3602,0.0485
876,31,529.914,12,0.5895,0.0
253,199,651.673,1,0.4069,0.0
292,91,283.689,4,0.3546,0.0286
821,179,640.087,2,0.8075,0.0063
463,182,236.063,20,0.729,0.3747
514,199,669.331,2,0.4111,0.0
706,146,220.214,19,0.6442,0.282
138,137,169.025,1,0.9399,0.0
872,123,519.131,11,0.9376,0.0953
366,137,663.878,12,0.6098,0.0072
659,52,553.182,14,0.9408,0.2197
433,164,533.018,10,0.8941,0.0801
754,38,700.592,4,0.3851,0.0
612,96,401.58,6,0.4956,0.0
174,75,639.142,1,0.4848,0.0
188,153,27.19,17,0.3272,0.2205
878,52,95.587,1,0.6835,0.0156
520,42,195.838,13,0.7279,0.3502
276,162,681.237,12,0.3362,0.0121
144,98,142.191,6,0.7196,0.1664
129,145,276.128,4,0.4505,0.0
920,176,26.063,12,0.4839,0.3965
977,168,56.757,15,0.3194,0.1973
394,80,419.715,10,0.3081,0.0
202,35,70.822,15,0.7623,0.5966
419,193,647.477,13,0.4514,0.0
137,62,637.834,20,0.9714,0.2727
550,154,448.183,6,0.9309,0.0
627,154,285.629,16,0.3282,0.0028
986,89,639.288,8,0.8808,0.0457
319,33,351.485,12,0.7733,0.1494
198,95,137.647,10,0.5864,0.2208
134,30,249.201,7,0.4621,0.007
378,71,261.782,14,0.6974,0.192
602,77,417.673,20,0.9366,0.3772
67,104,289.168,9,0.3805,0.0138
759,38,589.252,4,0.9437,0.0718
461,170,451.275,9,0.7768,0.0552
794,16,181.904,4,0.3507,0.0344
464,198,289.797,11,0.6458,0.116
156,63,520.876,13,0.3412,0.0358
22,98,174.796,10,0.7828,0.2911
557,176,66.431,20,0.35,0.2066
540,131,512.169,5,0.5741,0.0
814,12,293.09,2,0.3722,0.0
878,121,89.919,14,0.9723,0.7268
162,114,345.478,20,0.4969,0.089
315,187,403.646,2,0.6478,0.0209
208,113,19.032,8,0.4656,0.299
107,199,569.711,12,0.6936,0.054
3,107,354.142,13,0.3767,0.0106
83,39,18.883,18,0.7889,0.786
525,102,620.555,14,0.4209,0.0012
152,184,421.592,19,0.9675,0.3679
195,4,693.56,12,0.7068,0.0501
118,80,202.837,5,0.9356,0.1271
725,10,297.372,19,0.3592,0.0568
636,169,477.484,8,0.5157,0.0257
963,103,658.11,7,0.6879,0.006
112,144,569.744,14,0.7133,0.094
209,194,463.152,15,0.8616,0.1778
456,167,572.875,14,0.3111,0.0
650,82,68.739,11,0.7957,0.5919
131,187,521.547,14,0.6867,0.0511
212,95,416.823,16,0.9713,0.2995
422,196,197.825,5,0.8632,0.1272
19,197,172.136,18,0.5113,0.2461
396,45,207.91,11,0.313,0.0485
759,156,88.907,8,0.689,0.3506
527,140,197.107,8,0.6627,0.1546
435,155,51.766,1,0.9109,0.1232
488,34,484.536,10,0.3696,0.0253
947,101,369.096,16,0.7107,0.1783
521,31,92.366,19,0.9976,0.8256
535,180,502.132,3,0.3175,0.0459
931,175,128.579,15,0.3381,0.1349
158,117,356.57,6,0.3021,0.0
96,26,662.516,3,0.341,0.0515
450,132,547.981,12,0.4583,0.0414
319,88,420.788,1,0.7614,0.0306
203,158,421.349,4,0.6522,0.0
120,20,46.687,6,0.3603,0.1265
879,82,307.734,18,0.549,0.1809
615,73,221.474,4,0.584,0.0
691,191,342.0,6,0.7438,0.0
119,60,685.05,20,0.4828,0.0411
342,198,566.399,7,0.3034,0.0406
621,185,439.378,6,0.3451,0.0
528,118,507.524,15,0.3351,0.0457
695,35,526.166,1,0.8768,0.0
670,45,328.86,3,0.3123,0.0112
414,4,623.844,8,0.4974,0.0302
783,155,444.652,14,0.5443,0.0468
260,146,531.515,1,0.868,0.0175
81,65,8.45,1,0.8429,0.5474
914,147,387.532,1,0.8,0.0254
23,116,262.531,14,0.7522,0.3034
284,164,40.363,15,0.7139,0.6046
115,18,465.393,8,0.9677,0.0642
232,40,668.743,3,0.3037,0.0
395,162,527.718,16,0.648,0.0899
130,74,57.982,15,0.7637,0.5904
467,192,41.289,2,0.7404,0.2463
928,177,248.751,15,0.9854,0.4928
137,19,172.135,19,0.826,0.5332
927,81,20.338,14,0.7169,0.6594
412,147,29.332,7,0.4907,0.3617
593,28,248.833,5,0.9271,0.0772
442,173,96.581,8,0.5261,0.1368
317,20,140.562,7,0.8,0.2982
110,22,626.119,4,0.5361,0.0
594,109,715.451,19,0.7176,0.0861
917,50,579.395,3,0.6008,0.0
521,128,167.976,6,0.6267,0.1202
600,79,127.018,2,0.5866,0.0
644,55,416.713,12,0.8531,0.1384
389,168,564.525,3,0.7129,0.0203
121,32,473.53,16,0.6528,0.1135
507,99,578.799,12,0.6458,0.0465
869,34,350.894,11,0.6275,0.0501
315,28,711.199,15,0.868,0.0626
872,42,566.652,19,0.649,0.1119
855,52,37.152,3,0.6448,0.2823
245,83,262.437,14,0.3938,0.024
576,94,403.147,3,0.4718,0.0036
748,28,161.81,2,0.8665,0.0791
495,8,290.711,2,0.8773,0.0
700,19,453.505,6,0.5453,0.0
911,127,397.785,10,0.4382,0.0
628,195,620.313,5,0.853,0.0
838,6,189.377,5,0.9406,0.2018
801,7,663.263,20,0.7903,0.1807
813,157,232.283,3,0.5648,0.0144
853,145,662.725,2,0.6456,0.0084
226,147,179.143,9,0.9136,0.3682
19,35,365.677,14,0.4063,0.0742
154,174,671.247,12,0.3333,0.0254
250,125,200.16,13,0.9352,0.5125
691,32,611.177,4,0.7006,0.0
510,24,361.136,9,0.7465,0.1159
469,121,302.543,16,0.3967,0.0718
10,156,478.024,7,0.8085,0.0558
684,157,143.358,12,0.6945,0.3821
365,118,474.528,3,0.5354,0.0
761,104,127.583,16,0.7689,0.5078
113,140,511.968,20,0.9427,0.2777
296,27,439.862,7,0.9439,0.0975
55,73,101.129,2,0.3245,0.0
285,20,72.942,8,0.3646,0.0857
924,168,437.491,18,0.6824,0.129
491,122,87.909,20,0.7386,0.5604
440,156,450.255,11,0.9537,0.1379
274,100,719.296,13,0.7313,0.035
265,186,88.981,14,0.8585,0.6522
668,186,341.407,4,0.7951,0.0
986,124,665.608,4,0.6035,0.0312
747,167,674.745,15,0.5352,0.0244
737,132,22.021,9,0.7471,0.6817
473,145,581.862,15,0.7518,0.0933
99,50,172.134,8,0.5491,0.1354
724,197,537.656,20,0.5145,0.0301
809,37,255.925,16,0.3786,0.0671
511,139,162.308,11,0.3667,0.0506
92,122,339.184,17,0.3613,0.0523
713,19,127.073,12,0.7898,0.4658
922,155,305.709,5,0.6725,0.0364
225,16,284.572,7,0.9124,0.1597
160,102,693.279,4,0.3791,0.021
739,164,390.558,12,0.9994,0.2636
332,26,502.042,13,0.6167,0.0348
716,73,126.369,1,0.8506,0.0293
704,102,718.059,9,0.4607,0.0
267,185,358.581,17,0.523,0.0868
43,77,54.629,16,0.3854,0.2845
556,24,438.881,14,0.547,0.0472
408,27,229.406,6,0.5609,0.024
856,40,211.984,14,0.5273,0.1933
358,174,228.595,5,0.9348,0.0555
250,155,324.575,14,0.8946,0.3261
861,84,207.087,17,0.3745,0.0438
736,170,560.759,5,0.5743,0.0
619,184,129.261,15,0.5212,0.2854
954,174,102.625,1,0.9513,0.0245
783,1,75.668,13,0.7214,0.4992
867,20,295.755,11,0.9231,0.286
800,146,81.714,20,0.5897,0.4224
402,77,18.53,11,0.733,0.6336
63,32,212.325,1,0.3971,0.0
608,130,705.631,18,0.3818,0.0
765,72,8.355,6,0.729,0.6896
992,184,46.453,14,0.6947,0.6367
682,116,420.066,16,0.9254,0.2928
569,48,358.724,7,0.7808,0.0379
576,187,75.552,1,0.4489,0.0
116,121,644.255,11,0.6646,0.0
8,60,485.754,9,0.3296,0.0
46,29,356.426,11,0.7585,0.1013
905,112,391.715,19,0.3857,0.025
791,150,573.346,15,0.5908,0.0363
261,168,71.069,5,0.327,0.03
424,26,671.914,16,0.7667,0.1075
484,87,81.541,6,0.7788,0.408
247,200,330.425,13,0.4023,0.0264
423,133,178.635,6,0.4228,0.0
348,19,479.12,18,0.5257,0.0716
695,184,604.758,10,0.9967,0.0982
758,138,444.195,7,0.9207,0.0271
99,93,161.652,20,0.6244,0.3297
466,156,561.263,17,0.8646,0.2161
992,130,678.745,4,0.3028,0.0
869,52,116.331,1,0.3816,0.0
794,160,182.901,18,0.8099,0.4582
735,51,381.546,17,0.9269,0.3194
5,46,532.766,6,0.3805,0.0
975,120,91.867,7,0.8487,0.442
736,4,36.943,14,0.3415,0.2177
889,127,408.427,14,0.544,0.0
909,111,574.104,10,0.8369,0.0551
255,145,214.644,15,0.6349,0.2315
14,32,419.957,7,0.8213,0.005
660,117,578.583,8,0.4985,0.0013
459,89,21.238,10,0.7683,0.6826
21,35,242.37,5,0.8526,0.1051
271,91,218.65,17,0.4391,0.0653
992,185,520.74,16,0.4302,0.0155
364,165,479.845,11,0.3315,0.0
262,34,595.388,7,0.5675,0.0
655,170,395.25,11,0.3098,0.0226
665,114,164.467,7,0.6691,0.1611
333,10,312.118,5,0.4942,0.0003
850,185,285.458,13,0.9923,0.3726
581,106,480.945,4,0.9103,0.0255
161,183,686.848,14,0.6848,0.0
325,20,329.817,14,0.9294,0.3476
848,34,460.148,1,0.974,0.0
90,181,128.351,4,0.7201,0.1034
13,48,413.777,11,0.5505,0.0646
657,110,524.593,1,0.9179,0.0314
442,121,550.015,17,0.4866,0.0382
253,190,701.024,12,0.5297,0.0133
473,68,711.052,9,0.755,0.0025
184,151,371.375,9,0.323,0.0249
375,147,619.7,8,0.3821,0.0132
234,141,530.863,14,0.6882,0.086
587,105,377.949,13,0.3974,0.0
674,15,22.134,2,0.8994,0.5428
